CAMPUS,EMPLOYEE ID, JOB FAMILY , JOB TITLE , DEPARTMENT ,JOB FULL TIME PCNT,STATE FUNDING,NON-STATE FUNDING,TOTAL FUNDING
DENVER,245849,OTHER FACULTY,VISITING ASST PROFESSOR,CLAS-ECONOMICS,100,0,79135,79135
DENVER,257856,OTHER FACULTY,VISITING ASST PROFESSOR,CLAS-ECONOMICS,100,0,77250,77250
DENVER,180847,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES DIRECTOR,CLAS-ENGLISH,100,67662,0,67662
DENVER,100487,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,75380,0,75380
DENVER,101466,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,75340,0,75340
DENVER,103599,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,82139,0,82139
DENVER,108556,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,74362,0,74362
DENVER,120829,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,72553,0,72553
DENVER,129660,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,75220,0,75220
DENVER,130772,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,70684,0,70684
DENVER,130813,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,73481,0,73481
DENVER,151465,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,76718,0,76718
DENVER,151469,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,77625,0,77625
DENVER,151939,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,77933,0,77933
DENVER,210992,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,69667,0,69667
DENVER,264642,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-ENGLISH,100,79000,0,79000
DENVER,180839,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,72484,0,72484
DENVER,211009,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,65304,0,65304
DENVER,223896,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,68047,0,68047
DENVER,244743,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,65921,0,65921
DENVER,245527,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,68395,0,68395
DENVER,254021,REGULAR FACULTY,ASST PROFESSOR,CLAS-ENGLISH,100,65088,0,65088
DENVER,103599,OTHER FACULTY,CHAIR,CLAS-ENGLISH,0,12321,0,12321
DENVER,115877,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,49770,0,49770
DENVER,135439,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,60,0,22000,22000
DENVER,139928,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,52240,0,52240
DENVER,142353,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,90,58949,0,58949
DENVER,144856,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,59683,0,59683
DENVER,155746,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,50059,0,50059
DENVER,162803,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,50402,0,50402
DENVER,165853,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,50045,0,50045
DENVER,173677,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,50563,0,50563
DENVER,175371,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,45241,0,45241
DENVER,181366,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,41009,0,41009
DENVER,192632,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,27115,18076,45191
DENVER,223542,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,0,46000,46000
DENVER,223580,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,100,22000,0,22000
DENVER,257160,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,0,47466,47466
DENVER,257162,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,0,47606,47606
DENVER,257166,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,51702,0,51702
DENVER,257853,REGULAR FACULTY,INSTRUCTOR,CLAS-ENGLISH,80,0,47606,47606
DENVER,121335,OTHER FACULTY,LECTURER,CLAS-ENGLISH,20,0,19200,19200
DENVER,125832,OTHER FACULTY,LECTURER,CLAS-ENGLISH,10,10926,0,10926
DENVER,166103,OTHER FACULTY,LECTURER,CLAS-ENGLISH,20,23112,0,23112
DENVER,193270,OTHER FACULTY,LECTURER,CLAS-ENGLISH,20,21852,0,21852
DENVER,202997,OTHER FACULTY,LECTURER,CLAS-ENGLISH,10,21420,0,21420
DENVER,207748,OTHER FACULTY,LECTURER,CLAS-ENGLISH,23,20400,0,20400
DENVER,219058,OTHER FACULTY,LECTURER,CLAS-ENGLISH,23,6930,0,6930
DENVER,224667,OTHER FACULTY,LECTURER,CLAS-ENGLISH,23,20400,0,20400
DENVER,225917,OTHER FACULTY,LECTURER,CLAS-ENGLISH,25,14112,0,14112
DENVER,234388,OTHER FACULTY,LECTURER,CLAS-ENGLISH,40,11970,0,11970
DENVER,240129,OTHER FACULTY,LECTURER,CLAS-ENGLISH,20,21852,0,21852
DENVER,245093,OTHER FACULTY,LECTURER,CLAS-ENGLISH,50,21006,0,21006
DENVER,245403,OTHER FACULTY,LECTURER,CLAS-ENGLISH,10,16248,0,16248
DENVER,251548,OTHER FACULTY,LECTURER,CLAS-ENGLISH,10,0,9600,9600
DENVER,255869,OTHER FACULTY,LECTURER,CLAS-ENGLISH,20,24498,0,24498
DENVER,259464,OTHER FACULTY,LECTURER,CLAS-ENGLISH,10,0,19200,19200
DENVER,104633,REGULAR FACULTY,PROFESSOR,CLAS-ENGLISH,100,88866,0,88866
DENVER,120086,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-ENGLISH,100,51013,0,51013
DENVER,185188,CLASSIFIED STAFF,PROGRAM ASSISTANT II,CLAS-ENGLISH,100,61780,0,61780
DENVER,193269,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-ENGLISH,100,47137,0,47137
DENVER,181226,OTHER FACULTY,LECTURER,CLAS-ENVIRONMENTAL SCIENCES,10,13572,0,13572
DENVER,220201,OTHER FACULTY,LECTURER,CLAS-ENVIRONMENTAL SCIENCES,10,13572,0,13572
DENVER,115820,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,CLAS-ENVIRONMENTAL SCIENCES,100,56174,0,56174
DENVER,101954,REGULAR FACULTY,ASST PROFESSOR,CLAS-ETHNIC STUDIES,100,71149,0,71149
DENVER,105444,REGULAR FACULTY,ASST PROFESSOR,CLAS-ETHNIC STUDIES,100,74368,0,74368
DENVER,200634,REGULAR FACULTY,ASST PROFESSOR,CLAS-ETHNIC STUDIES,100,70586,0,70586
DENVER,150919,OTHER FACULTY,DIRECTOR-FACULTY,CLAS-ETHNIC STUDIES,0,11219,0,11219
DENVER,120533,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,0,9600,9600
DENVER,128380,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,16248,0,16248
DENVER,133883,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,12186,0,12186
DENVER,205517,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,0,9600,9600
DENVER,224278,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,20,0,19200,19200
DENVER,225003,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,0,9600,9600
DENVER,261825,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,12186,0,12186
DENVER,262274,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,20,0,19200,19200
DENVER,268577,OTHER FACULTY,LECTURER,CLAS-ETHNIC STUDIES,10,12186,0,12186
DENVER,150919,REGULAR FACULTY,PROFESSOR,CLAS-ETHNIC STUDIES,100,112191,0,112191
DENVER,151059,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-ETHNIC STUDIES,100,54900,0,54900
DENVER,104439,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-ETHNIC STUDIES,100,61097,0,61097
DENVER,123710,OFFICERS AND EXEMPT PROFESSIONALS ,STUDENT SERVICES SENIOR PROF,CLAS-ETHNIC STUDIES,100,0,70030,70030
DENVER,257323,CLASSIFIED STAFF,ADMIN ASSISTANT III,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,41282,0,41282
DENVER,127674,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,82750,0,82750
DENVER,128733,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,84665,0,84665
DENVER,129242,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,86389,0,86389
DENVER,133597,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,90889,0,90889
DENVER,157231,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,82277,0,82277
DENVER,190346,REGULAR FACULTY,ASST PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,73593,0,73593
DENVER,200546,REGULAR FACULTY,ASST PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,73395,0,73395
DENVER,200717,REGULAR FACULTY,ASST PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,76261,0,76261
DENVER,211013,REGULAR FACULTY,ASST PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,73762,0,73762
DENVER,245831,REGULAR FACULTY,ASST PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,72003,0,72003
DENVER,128733,OTHER FACULTY,CHAIR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,0,6350,0,6350
DENVER,127665,CLINICAL FACULTY,CLINICAL ASSOC PROFESSOR (C/T),CLAS-GEOGRAPHY/ENVIRNMENTL SCI,60,33833,0,33833
DENVER,257440,REGULAR FACULTY,INSTRUCTOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,80,0,47486,47486
DENVER,110327,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,50,32778,0,32778
DENVER,128263,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,12186,0,12186
DENVER,162507,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,21852,0,21852
DENVER,198437,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,21852,0,21852
DENVER,207901,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,27144,0,27144
DENVER,230428,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,10926,0,10926
DENVER,254126,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,10,18096,0,18096
DENVER,256485,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,21852,0,21852
DENVER,269229,OTHER FACULTY,LECTURER,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,20,21852,0,21852
DENVER,222982,REGULAR FACULTY,PROFESSOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,106318,0,106318
DENVER,126580,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,52978,0,52978
DENVER,166493,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-GEOGRAPHY/ENVIRNMENTL SCI,100,57774,0,57774
DENVER,103551,RESEARCH FACULTY,ASSOC PROFESSOR-RESEARCH,CLAS-HEALTH&BEHAVIORALSCIENCES,100,0,42222,42222
DENVER,245836,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,102856,0,102856
DENVER,264758,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,79385,0,79385
DENVER,109568,REGULAR FACULTY,ASST PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,83453,0,83453
DENVER,193499,REGULAR FACULTY,ASST PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,79534,0,79534
DENVER,202536,REGULAR FACULTY,ASST PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,78835,0,78835
DENVER,245844,REGULAR FACULTY,ASST PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,71326,0,71326
DENVER,134676,RESEARCH FACULTY,ASST PROFESSOR-RESEARCH,CLAS-HEALTH&BEHAVIORALSCIENCES,10,0,14412,14412
DENVER,159020,RESEARCH FACULTY,ASST PROFESSOR-RESEARCH,CLAS-HEALTH&BEHAVIORALSCIENCES,100,45204,40860,86064
DENVER,195484,RESEARCH FACULTY,ASST PROFESSOR-RESEARCH,CLAS-HEALTH&BEHAVIORALSCIENCES,100,0,61800,61800
DENVER,101856,OTHER FACULTY,CHAIR,CLAS-HEALTH&BEHAVIORALSCIENCES,0,10161,0,10161
DENVER,106104,OTHER FACULTY,LECTURER,CLAS-HEALTH&BEHAVIORALSCIENCES,10,12186,0,12186
DENVER,235151,OTHER FACULTY,LECTURER,CLAS-HEALTH&BEHAVIORALSCIENCES,10,12186,0,12186
DENVER,245923,OTHER FACULTY,LECTURER,CLAS-HEALTH&BEHAVIORALSCIENCES,10,10926,0,10926
DENVER,127616,REGULAR FACULTY,PROFESSOR,CLAS-HEALTH&BEHAVIORALSCIENCES,100,136546,0,136546
DENVER,167703,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-HEALTH&BEHAVIORALSCIENCES,100,49252,0,49252
DENVER,180827,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES DIRECTOR,CLAS-HISTORY,50,41156,0,41156
DENVER,193148,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CLAS-HISTORY,50,0,27000,27000
DENVER,235579,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CLAS-HISTORY,49,31105,0,31105
DENVER,101206,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HISTORY,100,80840,0,80840
DENVER,102371,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HISTORY,100,67987,0,67987
DENVER,106524,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HISTORY,50,88585,0,88585
DENVER,243294,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-HISTORY,100,82400,0,82400
DENVER,193266,REGULAR FACULTY,ASST PROFESSOR,CLAS-HISTORY,100,65358,0,65358
DENVER,200114,REGULAR FACULTY,ASST PROFESSOR,CLAS-HISTORY,100,63823,0,63823
DENVER,234556,REGULAR FACULTY,ASST PROFESSOR,CLAS-HISTORY,100,60900,0,60900
DENVER,245336,REGULAR FACULTY,ASST PROFESSOR,CLAS-HISTORY,100,63285,0,63285
DENVER,109001,OTHER FACULTY,CHAIR,CLAS-HISTORY,0,9377,0,9377
DENVER,135103,CLINICAL FACULTY,CLINICAL ASST PROFESSOR (C/T),CLAS-HISTORY,80,54657,0,54657
DENVER,166173,CLINICAL FACULTY,CLINICAL ASST PROFESSOR (C/T),CLAS-HISTORY,90,60930,0,60930
DENVER,109033,REGULAR FACULTY,INSTRUCTOR,CLAS-HISTORY,60,25763,10019,35782
DENVER,228448,REGULAR FACULTY,INSTRUCTOR,CLAS-HISTORY,70,37013,0,37013
DENVER,246191,REGULAR FACULTY,INSTRUCTOR,CLAS-HISTORY,80,0,49402,49402
DENVER,102152,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,0,9600,9600
DENVER,109344,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,12186,0,12186
DENVER,109577,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,24372,0,24372
DENVER,157291,OTHER FACULTY,LECTURER,CLAS-HISTORY,20,21852,0,21852
DENVER,193148,OTHER FACULTY,LECTURER,CLAS-HISTORY,20,10926,0,10926
DENVER,229119,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,12186,0,12186
DENVER,257537,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,13572,0,13572
DENVER,267624,OTHER FACULTY,LECTURER,CLAS-HISTORY,10,12186,0,12186
DENVER,109001,REGULAR FACULTY,PROFESSOR,CLAS-HISTORY,100,93767,0,93767
DENVER,110637,REGULAR FACULTY,PROFESSOR,CLAS-HISTORY,100,86558,0,86558
DENVER,115959,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-HISTORY,100,49683,0,49683
DENVER,100551,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-HISTORY,70,33561,0,33561
DENVER,108469,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-HISTORY,100,77346,0,77346
DENVER,198027,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PRGM DIR,CLAS-LIBERAL ARTS & SCIENCES,100,0,77797,77797
DENVER,181963,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CLAS-LIBERAL ARTS & SCIENCES,100,56332,0,56332
DENVER,262977,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CLAS-LIBERAL ARTS & SCIENCES,100,50000,0,50000
DENVER,101206,OTHER FACULTY,ASSOC DEAN-FACULTY,CLAS-LIBERAL ARTS & SCIENCES,0,12934,0,12934
DENVER,129242,OTHER FACULTY,ASSOC DEAN-FACULTY,CLAS-LIBERAL ARTS & SCIENCES,0,13822,0,13822
DENVER,129283,OTHER FACULTY,ASSOC DEAN-FACULTY,CLAS-LIBERAL ARTS & SCIENCES,0,22073,0,22073
DENVER,141852,OTHER FACULTY,ASSOC DEAN-FACULTY,CLAS-LIBERAL ARTS & SCIENCES,0,13897,0,13897
DENVER,105981,OFFICERS AND EXEMPT PROFESSIONALS ,ASST DEAN,CLAS-LIBERAL ARTS & SCIENCES,100,0,103822,103822
DENVER,118306,OFFICERS AND EXEMPT PROFESSIONALS ,ASST DEAN,CLAS-LIBERAL ARTS & SCIENCES,100,105557,0,105557
DENVER,146902,RESEARCH FACULTY,ASST PROFESSOR-RESEARCH,CLAS-LIBERAL ARTS & SCIENCES,53.75,9510,28530,38040
DENVER,211746,OFFICERS AND EXEMPT PROFESSIONALS ,COMMUNICATION SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,60361,0,60361
DENVER,228676,OFFICERS AND EXEMPT PROFESSIONALS ,EXECUTIVE ASSISTANT,CLAS-LIBERAL ARTS & SCIENCES,100,62743,0,62743
DENVER,250870,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG PROFESSIONAL,CLAS-LIBERAL ARTS & SCIENCES,100,42000,0,42000
DENVER,179110,OFFICERS AND EXEMPT PROFESSIONALS ,FINANCE/ACCTG SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,60207,0,60207
DENVER,205050,OFFICERS AND EXEMPT PROFESSIONALS ,HR MANAGER,CLAS-LIBERAL ARTS & SCIENCES,100,59532,0,59532
DENVER,132617,OFFICERS AND EXEMPT PROFESSIONALS ,IT SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,81325,0,81325
DENVER,168764,OFFICERS AND EXEMPT PROFESSIONALS ,IT SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,80958,0,80958
DENVER,207504,OFFICERS AND EXEMPT PROFESSIONALS ,IT SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,87925,0,87925
DENVER,234415,OTHER FACULTY,LECTURER,CLAS-LIBERAL ARTS & SCIENCES,10,12186,0,12186
DENVER,258452,OTHER FACULTY,LECTURER,CLAS-LIBERAL ARTS & SCIENCES,20,0,30000,30000
DENVER,129259,RESEARCH FACULTY,PROFESSOR-RESEARCH,CLAS-LIBERAL ARTS & SCIENCES,100,0,12000,12000
DENVER,216352,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES PROFESSIONAL,CLAS-LIBERAL ARTS & SCIENCES,100,57000,0,57000
DENVER,207488,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES SENIOR PROF,CLAS-LIBERAL ARTS & SCIENCES,100,77246,0,77246
DENVER,140776,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MASTER OF HUMANITIES,100,71131,0,71131
DENVER,140776,OTHER FACULTY,DIRECTOR-FACULTY,CLAS-MASTER OF HUMANITIES,0,7113,0,7113
DENVER,170007,OTHER FACULTY,DIRECTOR-FACULTY,CLAS-MASTER OF HUMANITIES,50,43421,0,43421
DENVER,103511,OTHER FACULTY,LECTURER,CLAS-MASTER OF HUMANITIES,10,6000,0,6000
DENVER,155753,CLASSIFIED STAFF,PROGRAM ASSISTANT I,CLAS-MASTER OF HUMANITIES,100,45040,0,45040
DENVER,170007,REGULAR FACULTY,SENIOR INSTRUCTOR,CLAS-MASTER OF HUMANITIES,50,12758,0,12758
DENVER,173596,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,CLAS-MATHEMATICS,36,0,25000,25000
DENVER,242931,CLASSIFIED STAFF,ADMIN ASSISTANT III,CLAS-MATHEMATICS,100,40800,0,40800
DENVER,100737,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,68601,0,68601
DENVER,105089,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,94983,0,94983
DENVER,108419,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,95297,0,95297
DENVER,123449,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,73620,0,73620
DENVER,174359,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,84987,0,84987
DENVER,180802,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,10,62328,62328,124656
DENVER,200035,REGULAR FACULTY,ASSOCIATE PROFESSOR,CLAS-MATHEMATICS,100,59490,41340,100830
DENVER,110577,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,69825,0,69825
DENVER,201023,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,81086,0,81086
DENVER,211011,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,73027,0,73027
DENVER,245837,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,0,74722,74722
DENVER,255208,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,49705,23037,72742
DENVER,255212,REGULAR FACULTY,ASST PROFESSOR,CLAS-MATHEMATICS,100,77581,0,77581
DENVER,180802,OTHER FACULTY,CHAIR,CLAS-MATHEMATICS,0,7737,0,7737
DENVER,193504,CLINICAL FACULTY,CLINICAL ASST PROFESSOR (C/T),CLAS-MATHEMATICS,100,62872,0,62872
DENVER,134005,REGULAR FACULTY,INSTRUCTOR,CLAS-MATHEMATICS,100,34130,22753,56883
DENVER,137780,REGULAR FACULTY,INSTRUCTOR,CLAS-MATHEMATICS,100,59539,0,59539
DENVER,211935,REGULAR FACULTY,INSTRUCTOR,CLAS-MATHEMATICS,30,0,1382,1382
DENVER,140932,OFFICERS AND EXEMPT PROFESSIONALS ,IT SENIOR PROF,CLAS-MATHEMATICS,100,103060,0,103060
DENVER,105794,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,18096,0,18096
DENVER,108976,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,33,25494,12600,38094
DENVER,111522,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,14568,0,14568
DENVER,127884,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,29820,0,29820
DENVER,134996,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,21852,0,21852
DENVER,137798,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,137899,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,21852,0,21852
DENVER,144123,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,21852,0,21852
DENVER,159755,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,13,14568,0,14568
DENVER,163341,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,18096,0,18096
DENVER,167563,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,26,29136,0,29136
DENVER,174563,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,26,29136,0,29136
DENVER,180889,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,13,14568,0,14568
DENVER,191134,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,195107,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,28434,0,28434
DENVER,203049,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,203478,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,32496,0,32496
DENVER,223711,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,223990,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,224049,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,224262,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,224288,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,224636,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,21852,0,21852
DENVER,230344,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,20,21852,0,21852
DENVER,234731,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,240126,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,13,14568,0,14568
DENVER,240222,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,13,19424,0,19424
DENVER,246486,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,26,29136,0,29136
DENVER,250137,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,251233,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,23,25494,0,25494
DENVER,256703,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,13,14568,0,14568
DENVER,269598,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,0,9600,9600
DENVER,270047,OTHER FACULTY,LECTURER,CLAS-MATHEMATICS,10,10926,0,10926
DENVER,106594,REGULAR FACULTY,PROFESSOR,CLAS-MATHEMATICS,100,101236,0,101236
DENVER,124805,REGULAR FACULTY,PROFESSOR,CLAS-MATHEMATICS,100,150230,0,150230
DENVER,156885,REGULAR FACULTY,PROFESSOR,CLAS-MATHEMATICS,100,24836,24836,49672
DENVER,252875,OFFICERS AND EXEMPT PROFESSIONALS ,PROGRAM ASSISTANT I,CLAS-MATHEMATICS,50,0,20598,20598
