,rules,support,confidence,lift
9265,{root vegetables,yogurt,whipped/sour cream,domestic eggs,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9266,{root vegetables,whole milk,whipped/sour cream,domestic eggs,margarine} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9267,{other vegetables,yogurt,whipped/sour cream,domestic eggs,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
9268,{tropical fruit,other vegetables,domestic eggs,margarine,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9269,{other vegetables,yogurt,domestic eggs,margarine,bottled water} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9270,{whole milk,yogurt,domestic eggs,margarine,bottled water} => {tropical fruit},0.000508388408744281,1,9.53003875968992
9271,{tropical fruit,domestic eggs,rolls/buns,margarine,bottled water} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9272,{tropical fruit,root vegetables,other vegetables,domestic eggs,margarine} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9273,{root vegetables,other vegetables,yogurt,domestic eggs,margarine} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9274,{tropical fruit,root vegetables,yogurt,domestic eggs,margarine} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9275,{root vegetables,whole milk,yogurt,domestic eggs,margarine} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
9276,{tropical fruit,root vegetables,domestic eggs,rolls/buns,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
9277,{root vegetables,whole milk,domestic eggs,rolls/buns,margarine} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9278,{tropical fruit,root vegetables,other vegetables,domestic eggs,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9279,{tropical fruit,yogurt,domestic eggs,rolls/buns,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9280,{whole milk,yogurt,domestic eggs,rolls/buns,margarine} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9281,{root vegetables,other vegetables,yogurt,domestic eggs,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9282,{citrus fruit,other vegetables,yogurt,whipped/sour cream,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
9283,{citrus fruit,whole milk,yogurt,whipped/sour cream,margarine} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9284,{tropical fruit,root vegetables,whipped/sour cream,margarine,bottled water} => {yogurt},0.000508388408744281,1,7.16836734693878
9285,{root vegetables,yogurt,whipped/sour cream,margarine,bottled water} => {tropical fruit},0.000508388408744281,1,9.53003875968992
9286,{tropical fruit,whole milk,whipped/sour cream,margarine,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9287,{whole milk,yogurt,whipped/sour cream,margarine,bottled water} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9288,{tropical fruit,root vegetables,whipped/sour cream,rolls/buns,margarine} => {yogurt},0.000610066090493137,1,7.16836734693878
9289,{tropical fruit,yogurt,whipped/sour cream,rolls/buns,margarine} => {root vegetables},0.000610066090493137,0.857142857142857,7.86380597014925
9290,{root vegetables,yogurt,whipped/sour cream,rolls/buns,margarine} => {tropical fruit},0.000610066090493137,1,9.53003875968992
9291,{tropical fruit,root vegetables,yogurt,rolls/buns,margarine} => {whipped/sour cream},0.000610066090493137,0.857142857142857,11.9574468085106
9292,{tropical fruit,root vegetables,other vegetables,whipped/sour cream,margarine} => {yogurt},0.000610066090493137,1,7.16836734693878
9293,{tropical fruit,root vegetables,whole milk,whipped/sour cream,margarine} => {yogurt},0.000711743772241993,1,7.16836734693878
9294,{tropical fruit,root vegetables,whipped/sour cream,rolls/buns,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9295,{tropical fruit,yogurt,whipped/sour cream,rolls/buns,margarine} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9296,{tropical fruit,whole milk,whipped/sour cream,rolls/buns,margarine} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9297,{tropical fruit,other vegetables,whole milk,whipped/sour cream,margarine} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9298,{root vegetables,yogurt,whipped/sour cream,rolls/buns,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9299,{root vegetables,other vegetables,whipped/sour cream,rolls/buns,margarine} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9300,{citrus fruit,root vegetables,other vegetables,yogurt,margarine} => {whole milk},0.000508388408744281,1,3.91364902506964
9301,{tropical fruit,root vegetables,other vegetables,margarine,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9302,{tropical fruit,root vegetables,whole milk,margarine,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9303,{root vegetables,yogurt,rolls/buns,margarine,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
9304,{tropical fruit,root vegetables,yogurt,rolls/buns,margarine} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9305,{tropical fruit,root vegetables,whole milk,rolls/buns,margarine} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9306,{tropical fruit,root vegetables,other vegetables,whole milk,margarine} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9307,{root vegetables,other vegetables,yogurt,rolls/buns,margarine} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9308,{pip fruit,other vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9309,{pip fruit,whole milk,butter,whipped/sour cream,domestic eggs} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9310,{tropical fruit,root vegetables,butter,whipped/sour cream,domestic eggs} => {yogurt},0.000508388408744281,1,7.16836734693878
9311,{tropical fruit,butter,yogurt,whipped/sour cream,domestic eggs} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9312,{root vegetables,butter,yogurt,whipped/sour cream,domestic eggs} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9313,{tropical fruit,root vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9314,{tropical fruit,butter,yogurt,whipped/sour cream,domestic eggs} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9315,{other vegetables,butter,yogurt,whipped/sour cream,domestic eggs} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9316,{tropical fruit,butter,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9317,{tropical fruit,other vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk},0.000813421453990849,1,3.91364902506964
9318,{tropical fruit,whole milk,butter,whipped/sour cream,domestic eggs} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
9319,{root vegetables,butter,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9320,{root vegetables,other vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9321,{other vegetables,butter,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9322,{citrus fruit,tropical fruit,other vegetables,butter,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9323,{citrus fruit,tropical fruit,whole milk,butter,domestic eggs} => {other vegetables},0.000508388408744281,1,5.16815554387809
9324,{sausage,tropical fruit,butter,yogurt,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9325,{sausage,whole milk,butter,yogurt,domestic eggs} => {tropical fruit},0.000508388408744281,1,9.53003875968992
9326,{sausage,tropical fruit,whole milk,yogurt,domestic eggs} => {butter},0.000508388408744281,1,18.045871559633
9327,{sausage,tropical fruit,other vegetables,butter,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9328,{sausage,other vegetables,whole milk,butter,domestic eggs} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9329,{tropical fruit,root vegetables,other vegetables,butter,domestic eggs} => {yogurt},0.000711743772241993,1,7.16836734693878
9330,{tropical fruit,root vegetables,butter,yogurt,domestic eggs} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
9331,{tropical fruit,root vegetables,whole milk,butter,domestic eggs} => {yogurt},0.000813421453990849,0.888888888888889,6.3718820861678
9332,{tropical fruit,root vegetables,other vegetables,butter,domestic eggs} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9333,{tropical fruit,other vegetables,butter,yogurt,domestic eggs} => {whole milk},0.00101677681748856,0.909090909090909,3.55786275006331
9334,{tropical fruit,whole milk,butter,yogurt,domestic eggs} => {other vegetables},0.00101677681748856,0.833333333333333,4.30679628656507
9335,{root vegetables,other vegetables,butter,yogurt,domestic eggs} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
9336,{pip fruit,butter,yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9337,{pip fruit,other vegetables,butter,whipped/sour cream,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
9338,{pip fruit,other vegetables,butter,yogurt,fruit/vegetable juice} => {whipped/sour cream},0.000508388408744281,0.833333333333333,11.6252955082742
9339,{root vegetables,butter,whipped/sour cream,bottled water,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9340,{whole milk,butter,whipped/sour cream,bottled water,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9341,{tropical fruit,butter,yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000711743772241993,1,5.16815554387809
9342,{tropical fruit,whole milk,butter,whipped/sour cream,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
9343,{tropical fruit,whole milk,butter,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9344,{root vegetables,butter,yogurt,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9345,{root vegetables,other vegetables,butter,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9346,{other vegetables,whole milk,butter,whipped/sour cream,fruit/vegetable juice} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9347,{pip fruit,root vegetables,butter,yogurt,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9348,{pip fruit,root vegetables,whole milk,butter,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9349,{pip fruit,whole milk,butter,yogurt,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9350,{root vegetables,other vegetables,butter,bottled water,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9351,{tropical fruit,root vegetables,butter,yogurt,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9352,{tropical fruit,root vegetables,whole milk,butter,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
9353,{tropical fruit,other vegetables,whole milk,butter,fruit/vegetable juice} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9354,{root vegetables,other vegetables,butter,yogurt,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9355,{tropical fruit,pip fruit,other vegetables,butter,whipped/sour cream} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9356,{tropical fruit,pip fruit,whole milk,butter,whipped/sour cream} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9357,{pip fruit,root vegetables,butter,yogurt,whipped/sour cream} => {whole milk},0.000508388408744281,1,3.91364902506964
9358,{pip fruit,root vegetables,other vegetables,butter,whipped/sour cream} => {whole milk},0.000610066090493137,1,3.91364902506964
9359,{tropical fruit,root vegetables,butter,yogurt,whipped/sour cream} => {whole milk},0.000711743772241993,0.875,3.42444289693593
9360,{tropical fruit,root vegetables,butter,whipped/sour cream,rolls/buns} => {whole milk},0.000508388408744281,1,3.91364902506964
9361,{tropical fruit,whole milk,butter,whipped/sour cream,rolls/buns} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9362,{tropical fruit,root vegetables,whole milk,butter,whipped/sour cream} => {other vegetables},0.000813421453990849,0.8,4.13452443510247
9363,{root vegetables,other vegetables,butter,yogurt,whipped/sour cream} => {whole milk},0.000711743772241993,0.875,3.42444289693593
9364,{root vegetables,other vegetables,butter,whipped/sour cream,rolls/buns} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
9365,{root vegetables,whole milk,butter,whipped/sour cream,rolls/buns} => {other vegetables},0.000813421453990849,0.8,4.13452443510247
9366,{citrus fruit,pip fruit,root vegetables,butter,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
9367,{citrus fruit,pip fruit,whole milk,butter,bottled water} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9368,{citrus fruit,pip fruit,root vegetables,whole milk,bottled water} => {butter},0.000508388408744281,0.833333333333333,15.0382262996942
9369,{pip fruit,root vegetables,other vegetables,butter,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
9370,{citrus fruit,root vegetables,other vegetables,butter,bottled water} => {whole milk},0.000610066090493137,1,3.91364902506964
9371,{citrus fruit,tropical fruit,root vegetables,butter,yogurt} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9372,{citrus fruit,root vegetables,other vegetables,butter,yogurt} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9373,{citrus fruit,tropical fruit,root vegetables,butter,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9374,{citrus fruit,root vegetables,whole milk,butter,yogurt} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9375,{citrus fruit,root vegetables,other vegetables,butter,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9376,{citrus fruit,root vegetables,whole milk,butter,yogurt} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9377,{sausage,tropical fruit,root vegetables,butter,yogurt} => {whole milk},0.000508388408744281,1,3.91364902506964
9378,{sausage,tropical fruit,root vegetables,whole milk,butter} => {yogurt},0.000508388408744281,1,7.16836734693878
9379,{tropical fruit,other vegetables,butter,yogurt,bottled water} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9380,{tropical fruit,root vegetables,butter,yogurt,rolls/buns} => {whole milk},0.000508388408744281,1,3.91364902506964
9381,{tropical fruit,root vegetables,other vegetables,butter,yogurt} => {whole milk},0.00111845449923742,0.846153846153846,3.31154917505892
9382,{tropical fruit,other vegetables,butter,yogurt,rolls/buns} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9383,{citrus fruit,tropical fruit,root vegetables,other vegetables,newspapers} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9384,{citrus fruit,tropical fruit,root vegetables,whole milk,newspapers} => {other vegetables},0.000610066090493137,1,5.16815554387809
9385,{citrus fruit,tropical fruit,other vegetables,soda,newspapers} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9386,{citrus fruit,tropical fruit,whole milk,soda,newspapers} => {other vegetables},0.000508388408744281,1,5.16815554387809
9387,{citrus fruit,tropical fruit,other vegetables,whole milk,soda} => {newspapers},0.000508388408744281,0.833333333333333,10.4405520169851
9388,{citrus fruit,tropical fruit,whole milk,yogurt,newspapers} => {other vegetables},0.000610066090493137,1,5.16815554387809
9389,{sausage,yogurt,bottled water,soda,newspapers} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
9390,{sausage,yogurt,rolls/buns,bottled water,newspapers} => {soda},0.000508388408744281,0.833333333333333,4.77891156462585
9391,{sausage,tropical fruit,yogurt,rolls/buns,newspapers} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9392,{sausage,tropical fruit,whole milk,rolls/buns,newspapers} => {yogurt},0.000610066090493137,1,7.16836734693878
9393,{sausage,whole milk,rolls/buns,soda,newspapers} => {other vegetables},0.000508388408744281,1,5.16815554387809
9394,{sausage,other vegetables,whole milk,soda,newspapers} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
9395,{sausage,other vegetables,whole milk,yogurt,newspapers} => {rolls/buns},0.000508388408744281,1,5.4367053620785
9396,{tropical fruit,whole milk,yogurt,soda,newspapers} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9397,{tropical fruit,whole milk,rolls/buns,soda,newspapers} => {other vegetables},0.000508388408744281,1,5.16815554387809
9398,{whole milk,yogurt,rolls/buns,soda,newspapers} => {other vegetables},0.000508388408744281,1,5.16815554387809
9399,{tropical fruit,other vegetables,yogurt,domestic eggs,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9400,{tropical fruit,whole milk,yogurt,domestic eggs,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9401,{tropical fruit,other vegetables,whole milk,domestic eggs,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9402,{tropical fruit,pip fruit,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9403,{tropical fruit,pip fruit,whole milk,whipped/sour cream,domestic eggs} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9404,{tropical fruit,pip fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9405,{tropical fruit,pip fruit,whole milk,whipped/sour cream,domestic eggs} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9406,{pip fruit,root vegetables,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9407,{pip fruit,root vegetables,other vegetables,whipped/sour cream,domestic eggs} => {whole milk},0.000711743772241993,1,3.91364902506964
9408,{pip fruit,root vegetables,whole milk,whipped/sour cream,domestic eggs} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
9409,{pip fruit,other vegetables,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9410,{sausage,citrus fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9411,{sausage,citrus fruit,whole milk,whipped/sour cream,domestic eggs} => {other vegetables},0.000508388408744281,1,5.16815554387809
9412,{citrus fruit,tropical fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9413,{citrus fruit,tropical fruit,whole milk,whipped/sour cream,domestic eggs} => {other vegetables},0.000508388408744281,1,5.16815554387809
9414,{citrus fruit,other vegetables,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9415,{citrus fruit,whole milk,yogurt,whipped/sour cream,domestic eggs} => {other vegetables},0.000610066090493137,1,5.16815554387809
9416,{tropical fruit,yogurt,whipped/sour cream,domestic eggs,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
9417,{tropical fruit,whole milk,whipped/sour cream,domestic eggs,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9418,{whole milk,yogurt,whipped/sour cream,domestic eggs,bottled water} => {tropical fruit},0.000508388408744281,1,9.53003875968992
9419,{tropical fruit,root vegetables,other vegetables,whipped/sour cream,domestic eggs} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9420,{tropical fruit,root vegetables,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000711743772241993,1,3.91364902506964
9421,{tropical fruit,root vegetables,other vegetables,whipped/sour cream,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9422,{tropical fruit,other vegetables,yogurt,whipped/sour cream,domestic eggs} => {whole milk},0.000711743772241993,1,3.91364902506964
9423,{tropical fruit,pip fruit,root vegetables,yogurt,domestic eggs} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9424,{pip fruit,root vegetables,whole milk,yogurt,domestic eggs} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
9425,{tropical fruit,pip fruit,root vegetables,other vegetables,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9426,{tropical fruit,pip fruit,other vegetables,yogurt,domestic eggs} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9427,{pip fruit,root vegetables,other vegetables,yogurt,domestic eggs} => {whole milk},0.000508388408744281,1,3.91364902506964
9428,{root vegetables,other vegetables,domestic eggs,pastry,soda} => {whole milk},0.000508388408744281,1,3.91364902506964
9429,{root vegetables,whole milk,domestic eggs,pastry,soda} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9430,{citrus fruit,tropical fruit,root vegetables,other vegetables,domestic eggs} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9431,{citrus fruit,tropical fruit,root vegetables,whole milk,domestic eggs} => {other vegetables},0.000610066090493137,1,5.16815554387809
9432,{citrus fruit,tropical fruit,other vegetables,yogurt,domestic eggs} => {whole milk},0.000610066090493137,1,3.91364902506964
9433,{citrus fruit,root vegetables,other vegetables,yogurt,domestic eggs} => {whole milk},0.000711743772241993,1,3.91364902506964
9434,{citrus fruit,root vegetables,whole milk,yogurt,domestic eggs} => {other vegetables},0.000711743772241993,1,5.16815554387809
9435,{whole milk,domestic eggs,rolls/buns,soda,shopping bags} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9436,{other vegetables,whole milk,domestic eggs,rolls/buns,shopping bags} => {soda},0.000508388408744281,0.833333333333333,4.77891156462585
9437,{tropical fruit,root vegetables,yogurt,domestic eggs,bottled water} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9438,{root vegetables,whole milk,yogurt,domestic eggs,bottled water} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9439,{root vegetables,whole milk,yogurt,domestic eggs,bottled water} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9440,{tropical fruit,root vegetables,yogurt,domestic eggs,rolls/buns} => {whole milk},0.000508388408744281,1,3.91364902506964
9441,{root vegetables,whole milk,yogurt,domestic eggs,rolls/buns} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9442,{tropical fruit,root vegetables,other vegetables,yogurt,domestic eggs} => {whole milk},0.000915099135739705,0.818181818181818,3.20207647505698
9443,{tropical fruit,pip fruit,whole milk,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9444,{pip fruit,root vegetables,yogurt,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9445,{pip fruit,root vegetables,other vegetables,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000711743772241993,1,3.91364902506964
9446,{pip fruit,other vegetables,whole milk,whipped/sour cream,fruit/vegetable juice} => {root vegetables},0.000711743772241993,0.875,8.02763526119403
9447,{tropical fruit,yogurt,whipped/sour cream,pastry,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9448,{tropical fruit,other vegetables,whipped/sour cream,pastry,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
9449,{citrus fruit,other vegetables,yogurt,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9450,{citrus fruit,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9451,{tropical fruit,root vegetables,whole milk,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000610066090493137,1,5.16815554387809
9452,{tropical fruit,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables},0.000813421453990849,1,5.16815554387809
9453,{tropical fruit,other vegetables,whole milk,whipped/sour cream,fruit/vegetable juice} => {yogurt},0.000813421453990849,0.8,5.73469387755102
9454,{root vegetables,other vegetables,yogurt,whipped/sour cream,fruit/vegetable juice} => {whole milk},0.000711743772241993,0.875,3.42444289693593
9455,{citrus fruit,pip fruit,root vegetables,soda,fruit/vegetable juice} => {whole milk},0.000508388408744281,1,3.91364902506964
9456,{citrus fruit,pip fruit,root vegetables,whole milk,fruit/vegetable juice} => {soda},0.000508388408744281,0.833333333333333,4.77891156462585
9457,{citrus fruit,pip fruit,whole milk,soda,fruit/vegetable juice} => {root vegetables},0.000508388408744281,1,9.17444029850746
9458,{tropical fruit,pip fruit,root vegetables,yogurt,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9459,{tropical fruit,pip fruit,root vegetables,other vegetables,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
9460,{tropical fruit,pip fruit,root vegetables,whole milk,fruit/vegetable juice} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9461,{pip fruit,root vegetables,yogurt,soda,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9462,{pip fruit,root vegetables,other vegetables,soda,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9463,{pip fruit,other vegetables,yogurt,soda,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9464,{pip fruit,root vegetables,yogurt,soda,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
9465,{pip fruit,root vegetables,other vegetables,soda,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
9466,{pip fruit,other vegetables,whole milk,soda,fruit/vegetable juice} => {root vegetables},0.000610066090493137,1,9.17444029850746
9467,{pip fruit,root vegetables,other vegetables,yogurt,fruit/vegetable juice} => {whole milk},0.000813421453990849,1,3.91364902506964
9468,{pip fruit,other vegetables,yogurt,soda,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9469,{pip fruit,other vegetables,whole milk,soda,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9470,{pip fruit,whole milk,yogurt,rolls/buns,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9471,{pip fruit,other vegetables,whole milk,rolls/buns,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
9472,{citrus fruit,root vegetables,other vegetables,pastry,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9473,{citrus fruit,root vegetables,whole milk,pastry,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9474,{citrus fruit,other vegetables,whole milk,pastry,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9475,{root vegetables,whole milk,yogurt,pastry,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9476,{citrus fruit,tropical fruit,root vegetables,whole milk,fruit/vegetable juice} => {other vegetables},0.000813421453990849,0.8,4.13452443510247
9477,{citrus fruit,tropical fruit,whole milk,yogurt,fruit/vegetable juice} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
9478,{citrus fruit,root vegetables,yogurt,soda,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9479,{citrus fruit,other vegetables,yogurt,soda,fruit/vegetable juice} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9480,{citrus fruit,root vegetables,yogurt,soda,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
